latency_ms
2692.756
2713.2516
2840.4543
2987.0701
3403.6894
3130.7889
3006.9472
2720.5161
2643.4496
3558.4914
3176.9012
2770.4552
2899.8025
3100.5271
2858.3185
2813.7494
3056.6797
2682.4212
2678.6751
3703.0159
3375.5256
3121.8689
3387.5712
3989.2475
3322.678
2852.4702
2734.5204
2719.9871
5380.0946
3101.2001
3100.0849
2818.004
3006.1164
2977.272
2734.406
2804.1457
3442.7645
3030.1615
2783.8575
2613.2456
2574.3017
2559.1843
2559.4665
2672.661
2628.8171
2559.3816
2503.8834
2619.0008
2577.5004
2802.1033
4434.3655
3670.0474
2686.9851
2672.7356
2672.7799
2830.8134
3146.8219
3323.0836
3319.7903
3290.982
3252.5771
2868.8321
2636.9727
2600.5059
2601.3876
2488.7456
2489.1808
2468.9032
2510.1756
2435.858
2471.0053
2415.3747
2532.2134
2557.1357
2495.5307
2518.1702
2523.8804
2512.9796
2453.44
2525.1102
2575.3773
2621.2503
2529.2122
2473.1854
2468.0547
2452.8298
2458.4823
2424.4154
2450.9043
2473.3883
2461.9405
2451.0359
2391.0276
2670.6578
2557.9326
2537.0101
2549.6478
2474.8928
2613.4414
2610.4316
2628.431
2554.7571
2585.2416
2567.9762
2722.3671
2615.1098
2908.7409
3156.922
3236.5911
3314.1338
3196.5777
3719.2066
2988.5182
2815.5179
2698.6641
2620.2179
3039.4661
2951.4865
3004.9099
3236.8752
2944.4206
3064.6085
2928.4052
3038.4546
2783.8279
2955.1979
2755.2532
2731.7499
2815.5604
2715.8267
2729.3905
2752.2063
2575.3197
2637.0545
2718.9122
2701.9727
2772.4847
2635.9717
2759.8347
2682.967
2925.3411
2800.19
2863.6487
2792.5584
2833.7563
2976.2234
2903.7224
2825.8249
3024.8905
2993.8296
3077.5426
2921.7211
2784.7129
2709.6373
2475.1036
2413.7243
2533.937
2569.731
2480.9096
2451.7173
2502.9759
2629.6247
2513.7007
2577.1256
2428.8716
2491.8989
2638.9938
2554.8778
2552.5183
2436.1828
2573.5197
2524.1617
2653.0495
2428.663
2508.5118
2493.7831
2512.6053
2448.4414
2420.8798
2535.5743
2445.6709
2529.3431
2510.7713
2450.1451
2458.6049
2476.1439
2691.2428
2496.6919
2469.6204
2499.6099
2474.2039
2485.2815
2456.3199
2431.4025
2416.444
2504.1155
2481.8166
2496.4114
2764.1747
2709.5922
2545.7229
2723.4004
2573.6413
2582.0369
2508.8629
2494.7935
2458.0853
2485.9162
2465.7252
2441.1022
2543.9843
2630.9815
2445.4544
2477.9922
2452.2199
2416.9145
2484.9242
2425.3867
2400.4343
2388.8135
2646.3726
2459.2815
2468.8082
2489.505
2431.5424
2462.3924
2454.2486
2423.4187
2524.4179
2631.9169
2649.7402
2474.2954
2626.6804
2576.5522
2663.3006
2750.2808
2701.6297
2514.2585
3045.018
2888.1359
2959.1829
2761.1028
2811.954
2778.1933
2685.2072
2592.6776
2602.6258
2677.4482
3189.6147
2868.2679
2625.8608
2600.0443
2613.8869
3087.6945
2732.5367
2630.8054
2870.5605
2842.9763
2748.5844
2643.3858
2836.2618
2697.3831
2598.1777
2476.7552
2626.0016
2740.3813
2483.8351
2489.1506
2675.534
2538.3648
2405.604
2467.6025
2826.8359
2616.5805
2446.9781
2536.2794
2491.2729
2457.3144
2721.1301
2582.9814
2675.4299
2634.001
2541.1199
2600.2641
3007.5728
2557.3835
2997.2577
2785.7746
2675.8245
2559.047
2832.0709
2489.2956
2641.7582
2607.2346
2823.1135
2454.7343
2426.4424
2378.7987
2370.2708
2371.8986
2386.8328
2594.2907
2411.5429
2383.7338
2426.1215
2441.9968
2403.7145
2405.4015
2397.4147
2757.2065
2624.048
2580.8109
2752.7838
3023.6757
3147.8164
2951.4676
2857.2308
2670.0385
2477.8037
2754.3652
2730.5414
2712.2387
2657.4809
2471.5276
2619.5306
2600.442
2551.3725
2494.3785
2525.7508
2593.2101
2490.6984
2372.0353
2413.4567
2505.3209
2730.2732
2490.2407
2480.1968
2495.7843
2469.8562
2445.2976
2436.9256
2433.2993
2521.1271
2536.0407
2413.2006
2564.641
2528.1705
2525.8307
2443.9383
2457.6856
2478.8996
2758.7607
2643.7486
2548.5675
2718.752
2601.8752
2607.1305
2540.7383
2487.733
2530.9356
2464.8691
2567.4913
2425.1622
2460.2628
2419.9606
2469.8486
2570.407
2598.9071
2546.0574
2503.7338
2431.2429
2570.4618
2463.0258
2483.1495
2486.0289
2528.3992
2524.9984
2550.8472
2548.3402
2751.1377
2680.4877
2563.4017
2531.6761
2493.9303
2571.449
2524.324
2579.2515
2462.846
2504.7202
2473.8643
2601.02
2651.6139
2678.9948
2475.5984
2465.6841
2428.9199
2674.1418
2435.0333
2405.6282
2403.0023
2512.8332
2444.8244
2416.8436
2523.3824
2523.151
2511.4774
2446.987
2508.3449
2511.9762
2463.8502
2452.1301
2478.1152
2434.705
2420.4091
2443.9164
2400.712
2502.1702
2598.682
2433.373
2499.703
2438.0411
2577.6651
2531.7415
2744.9521
2773.3692
2627.2776
2558.4666
2619.3818
2577.7092
2578.5061
2483.0674
2447.8381
2591.3859
2457.6362
2485.7341
2501.9793
2558.5159
2508.6987
2491.0453
2577.9384
2528.3149
2570.485
2539.3344
2509.9017
2427.8522
2462.5822
2498.9695
2533.9215
2473.8451
2522.7577
2536.7553
2503.1411
2561.1232
2628.4426
2766.4687
2505.334
2549.342
2632.2778
2468.8574
2465.5042
2522.4827
2559.8452
2675.3498
2477.7896
2721.14
2607.3586
2614.1397
2716.0114
2449.8325
2655.7777
2721.7498
2495.3124
2513.7935
2669.0384
2604.7919
2422.58
2506.9711
2497.9006
2460.9104
2429.845
2455.3502
2506.2272
2474.8449
2513.1608
2703.1144
2694.5877
2686.3696
2528.9749
2560.852
2700.7254
2690.7765
2470.5436
2697.7547
2841.9328
2514.8336
2864.5698
2956.4226
2875.3929
2850.0479
2680.6507
2842.3176
2682.408
3082.9861
2855.1988
3130.1404
3064.7134
2762.5561
2590.9635
2811.0868
2836.6804
2797.3485
2808.5828
2993.8193
2464.9865
2560.5507
2547.3618
2776.5039
2569.5352
2491.357
2601.9471
2686.3765
2635.9335
2486.2536
2441.2782
2578.4304
2483.2768
2482.4183
2440.4405
2494.0287
2460.1133
2467.9768
2426.0937
2445.7936
2491.8731
2505.0868
2474.0978
2510.3232
2518.0522
2535.2703
2461.312
2450.7891
2474.6117
2463.4272
2480.5674
2406.2683
2558.7444
2510.5176
2566.8675
2559.4261
2490.8454
2519.2693
2498.675
2531.8898
2459.6605
2502.0887
2479.3943
2502.4405
2499.3133
2469.4697
2538.1072
2504.1126
2491.951
2538.6177
2492.9641
2455.7874
2644.7729
2530.4758
2462.2791
2610.8558
2480.5759
2608.9109
2488.8551
2442.997
2455.9342
2459.192
2431.4527
2412.0277
2453.174
2474.9285
2436.5486
2428.9059
2462.3493
2633.9026
2571.8054
2433.3631
2470.6956
2561.8349
2555.7463
2552.5328
2508.866
2525.4752
2477.3497
2473.1629
2451.3922
2513.5139
2500.3211
2493.677
2513.7548
2464.9733
2547.0387
2441.3754
2525.0142
2411.1725
2493.2956
2507.072
2515.4218
2550.6227
2636.9481
2553.6701
2565.2603
2547.4486
2505.0788
2549.0805
2544.0608
2573.3951
2547.635
2478.9939
2472.3372
2471.7465
2514.716
2481.5331
2449.578
2497.5549
2489.783
2495.64
2439.4178
2484.8751
2485.6021
2507.6889
2429.4666
2485.8619
2513.875
2556.458
2744.535
2699.1192
2596.7123
2504.8342
2555.9783
2501.8388
